evi,evi_raw,ndvi,ndvi_raw,date,day,district,month,year
0.2139527024292799,2139.5270242927995,0.4308540482824838,4308.540482824838,2009-06-26,26,Choma,6,2009
0.1822787504480492,1822.7875044804923,0.3910346196486983,3910.346196486983,2009-07-12,12,Choma,7,2009
0.1731468017420309,1731.468017420309,0.3567955958166394,3567.9559581663943,2009-07-28,28,Choma,7,2009
0.1680024582281569,1680.0245822815689,0.3355886437573549,3355.886437573549,2009-08-13,13,Choma,8,2009
0.1654006208657261,1654.0062086572616,0.3185858304240118,3185.8583042401183,2009-08-29,29,Choma,8,2009
0.175591358197769,1755.9135819776905,0.3280164136498002,3280.164136498002,2009-09-14,14,Choma,9,2009
0.1935500304256788,1935.5003042567887,0.3450233355486355,3450.2333554863553,2009-09-30,30,Choma,9,2009
0.208296425077428,2082.9642507742797,0.3483197156885103,3483.1971568851027,2009-10-16,16,Choma,10,2009
0.2209122457197804,2209.1224571978046,0.4023953913321766,4023.9539133217663,2009-11-01,1,Choma,11,2009
0.3266268238684097,3266.268238684097,0.4858474800710105,4858.474800710104,2009-11-17,17,Choma,11,2009
0.370774147195584,3707.74147195584,0.6155932244296062,6155.932244296062,2009-12-03,3,Choma,12,2009
0.4198898722895336,4198.8987228953365,0.6260017348199458,6260.017348199458,2009-12-19,19,Choma,12,2009
0.4056022950562277,4056.022950562277,0.633828129244493,6338.28129244493,2010-01-01,1,Choma,1,2010
0.4721894822537442,4721.894822537442,0.7011105704653278,7011.105704653277,2010-01-17,17,Choma,1,2010
0.4577720949159933,4577.720949159933,0.6659087838897723,6659.087838897723,2010-02-02,2,Choma,2,2010
0.4094812163938344,4094.812163938344,0.6575867765961685,6575.867765961685,2010-02-18,18,Choma,2,2010
0.4440917051187131,4440.917051187131,0.6799878176793275,6799.878176793274,2010-03-06,6,Choma,3,2010
0.3877088379111238,3877.0883791112383,0.6651473677989687,6651.473677989687,2010-03-22,22,Choma,3,2010
0.3651128576479847,3651.1285764798463,0.6409970915187995,6409.970915187994,2010-04-07,7,Choma,4,2010
0.3213062208578448,3213.062208578448,0.6413428883100979,6413.428883100979,2010-04-23,23,Choma,4,2010
0.2919432882770573,2919.4328827705735,0.5737649566651938,5737.649566651938,2010-05-09,9,Choma,5,2010
0.2549875611639505,2549.875611639505,0.5199095659396076,5199.0956593960755,2010-05-25,25,Choma,5,2010
0.2291130711445585,2291.130711445585,0.4830756248252321,4830.756248252321,2010-06-10,10,Choma,6,2010
0.211858723682545,2118.5872368254504,0.4434807677880337,4434.807677880337,2010-06-26,26,Choma,6,2010
0.1942573591874559,1942.5735918745595,0.4133045096691521,4133.045096691521,2010-07-12,12,Choma,7,2010
0.1840234973389841,1840.2349733898416,0.3888819441971071,3888.8194419710712,2010-07-28,28,Choma,7,2010
0.1756326206474792,1756.326206474792,0.3619491873729261,3619.491873729261,2010-08-13,13,Choma,8,2010
0.1656815239968806,1656.8152399688065,0.3346281040823454,3346.281040823454,2010-08-29,29,Choma,8,2010
0.1684398896945988,1684.3988969459883,0.32922952154767,3292.2952154766995,2010-09-14,14,Choma,9,2010
0.1804560970711775,1804.560970711776,0.326996685078686,3269.96685078686,2010-09-30,30,Choma,9,2010
0.1954118677577974,1954.1186775779745,0.3386933781900544,3386.933781900544,2010-10-16,16,Choma,10,2010
0.2140941837471739,2140.9418374717397,0.3663628825918663,3663.628825918663,2010-11-01,1,Choma,11,2010
0.2414469192783508,2414.4691927835083,0.4128080036808302,4128.080036808302,2010-11-17,17,Choma,11,2010
0.3609200914986664,3609.200914986664,0.6426085527141862,6426.085527141861,2010-12-03,3,Choma,12,2010
0.4481389139233946,4481.3891392339465,0.6324941398551199,6324.941398551199,2010-12-19,19,Choma,12,2010
0.3985214053943485,3985.2140539434854,0.6793299490372613,6793.299490372613,2011-01-01,1,Choma,1,2011
0.483095639009562,4830.95639009562,0.6740234409219833,6740.234409219833,2011-01-17,17,Choma,1,2011
0.4707794454266373,4707.794454266373,0.6530209352921957,6530.209352921957,2011-02-02,2,Choma,2,2011
0.4276126540799794,4276.126540799794,0.7119023699014916,7119.023699014916,2011-02-18,18,Choma,2,2011
0.4258614455851429,4258.614455851429,0.6846806527795128,6846.806527795128,2011-03-06,6,Choma,3,2011
0.3867032436123123,3867.032436123123,0.7292396411361239,7292.396411361239,2011-03-22,22,Choma,3,2011
0.3487130762218201,3487.1307622182007,0.6154178386173486,6154.178386173486,2011-04-07,7,Choma,4,2011
0.3025045386929003,3025.0453869290027,0.5827479870173661,5827.479870173661,2011-04-23,23,Choma,4,2011
0.2667480616606883,2667.480616606883,0.5303991080691318,5303.991080691318,2011-05-09,9,Choma,5,2011
0.2386176931954841,2386.1769319548407,0.4891781044233545,4891.781044233545,2011-05-25,25,Choma,5,2011
0.2297732792819687,2297.732792819688,0.4487262423187466,4487.262423187466,2011-06-10,10,Choma,6,2011
0.1856717654244551,1856.717654244551,0.394427535732175,3944.27535732175,2011-06-26,26,Choma,6,2011
0.1749183764281692,1749.183764281693,0.3714419917566489,3714.419917566489,2011-07-12,12,Choma,7,2011
0.1646240737218371,1646.2407372183714,0.3463209599207035,3463.2095992070354,2011-07-28,28,Choma,7,2011
0.1697148975946661,1697.1489759466608,0.3231440381203825,3231.440381203825,2011-08-13,13,Choma,8,2011
0.160112218695083,1601.1221869508302,0.3191697179998017,3191.697179998017,2011-08-29,29,Choma,8,2011
0.1674441994560509,1674.441994560509,0.317050280954434,3170.5028095443404,2011-09-14,14,Choma,9,2011
0.1921482036724513,1921.4820367245131,0.3492189210591924,3492.1892105919237,2011-09-30,30,Choma,9,2011
