date,day,district,month,pet_mm,precip_mm,year
2010-05-20,20,Monze,5,-5.460118848683243,-999.0,2010
2010-05-21,21,Monze,5,-5.563989460340967,-999.0,2010
2010-05-22,22,Monze,5,-4.784128709966343,-999.0,2010
2010-05-23,23,Monze,5,-5.042575305527258,-999.0,2010
2010-05-24,24,Monze,5,-6.031456391769005,-999.0,2010
2010-05-25,25,Monze,5,-5.337662652680359,-999.0,2010
2010-05-26,26,Monze,5,-6.07931856198014,-999.0,2010
2010-05-27,27,Monze,5,-6.5441450225472355,-999.0,2010
2010-05-28,28,Monze,5,-4.960815589981688,-999.0,2010
2010-05-29,29,Monze,5,-5.414938627776502,-999.0,2010
2010-05-30,30,Monze,5,-6.383229443860039,0.0857625914082943,2010
2010-05-31,31,Monze,5,-4.758376690013533,0.00032203939716214105,2010
2010-06-01,1,Monze,6,-3.726074820942689,-999.0,2010
2010-06-02,2,Monze,6,-4.703585474059842,-999.0,2010
2010-06-03,3,Monze,6,-5.536634800173448,-999.0,2010
2010-06-04,4,Monze,6,-4.71731236544335,-999.0,2010
2010-06-05,5,Monze,6,-5.35883068248408,-999.0,2010
2010-06-06,6,Monze,6,-6.313004505375029,-999.0,2010
2010-06-07,7,Monze,6,-6.053388031932587,-999.0,2010
2010-06-08,8,Monze,6,-5.81691023611608,-999.0,2010
2010-06-09,9,Monze,6,-5.59474824368809,-999.0,2010
2010-06-10,10,Monze,6,-6.532587446666641,-999.0,2010
2010-06-11,11,Monze,6,-6.371299291203376,-999.0,2010
2010-06-12,12,Monze,6,-4.617514143911238,-999.0,2010
2010-06-13,13,Monze,6,-5.104117405097432,-999.0,2010
2010-06-14,14,Monze,6,-5.864827671129964,-999.0,2010
2010-06-15,15,Monze,6,-5.3679037331689825,-999.0,2010
2010-06-16,16,Monze,6,-8.504750716540407,-999.0,2010
2010-06-17,17,Monze,6,-7.236153413999635,-999.0,2010
2010-06-18,18,Monze,6,-5.313035146636122,-999.0,2010
2010-06-19,19,Monze,6,-6.401573455481868,-999.0,2010
2010-06-20,20,Monze,6,-5.523110320931767,-999.0,2010
2010-06-21,21,Monze,6,-5.343618971917892,-999.0,2010
2010-06-22,22,Monze,6,-5.5288079612775265,-999.0,2010
2010-06-23,23,Monze,6,-6.068967180768774,-999.0,2010
2010-06-24,24,Monze,6,-5.309720901375037,-999.0,2010
2010-06-25,25,Monze,6,-4.132894450963752,-999.0,2010
2010-06-26,26,Monze,6,-4.921811176238794,-999.0,2010
2010-06-27,27,Monze,6,-5.660446249480293,-999.0,2010
2010-06-28,28,Monze,6,-6.117073624981805,-999.0,2010
2010-06-29,29,Monze,6,-5.495228540325572,-999.0,2010
2010-06-30,30,Monze,6,-4.9699349725856425,-999.0,2010
2010-07-01,1,Monze,7,-5.902132264461687,-999.0,2010
2010-07-02,2,Monze,7,-5.491373153152554,-999.0,2010
2010-07-03,3,Monze,7,-4.79797195961133,-999.0,2010
2010-07-04,4,Monze,7,-5.668735313020826,-999.0,2010
2010-07-05,5,Monze,7,-5.151037648009124,-999.0,2010
2010-07-06,6,Monze,7,-5.971193607310228,-999.0,2010
2010-07-07,7,Monze,7,-5.946322224425834,-999.0,2010
2010-07-08,8,Monze,7,-6.092688316702321,-999.0,2010
2010-07-09,9,Monze,7,-5.360099339337011,-999.0,2010
2010-07-10,10,Monze,7,-4.780623571700709,-999.0,2010
2010-07-11,11,Monze,7,-4.950922974707698,-999.0,2010
2010-07-12,12,Monze,7,-6.474215477626871,-999.0,2010
2010-07-13,13,Monze,7,-7.97211811639508,-999.0,2010
2010-07-14,14,Monze,7,-6.20139020486345,-999.0,2010
2010-07-15,15,Monze,7,-5.383785728320691,-999.0,2010
2010-07-16,16,Monze,7,-6.094374826046109,-999.0,2010
2010-07-17,17,Monze,7,-6.384314544710885,-999.0,2010
2010-07-18,18,Monze,7,-7.167065284074839,-999.0,2010
2010-07-19,19,Monze,7,-6.317773248075409,-999.0,2010
2010-07-20,20,Monze,7,-6.053893008253182,-999.0,2010
2010-07-21,21,Monze,7,-6.640459120661346,-999.0,2010
2010-07-22,22,Monze,7,-6.3878554282564375,-999.0,2010
2010-07-23,23,Monze,7,-6.3552088223101855,-999.0,2010
2010-07-24,24,Monze,7,-6.1741931289246335,-999.0,2010
2010-07-25,25,Monze,7,-5.112726433420196,-999.0,2010
2010-07-26,26,Monze,7,-5.329375695037499,-999.0,2010
2010-07-27,27,Monze,7,-5.925135028131934,-999.0,2010
2010-07-28,28,Monze,7,-6.785821457900678,-999.0,2010
2010-07-29,29,Monze,7,-6.5599513081094925,-999.0,2010
2010-07-30,30,Monze,7,-6.621342182379346,-999.0,2010
2010-07-31,31,Monze,7,-6.340237799715401,-999.0,2010
2010-08-01,1,Monze,8,-5.277952254368317,-999.0,2010
2010-08-02,2,Monze,8,-5.94248544019291,-999.0,2010
2010-08-03,3,Monze,8,-6.729464866933526,-999.0,2010
2010-08-04,4,Monze,8,-6.342849400752098,-999.0,2010
2010-08-05,5,Monze,8,-6.734522299918634,-999.0,2010
2010-08-06,6,Monze,8,-6.7312293574293545,-999.0,2010
2010-08-07,7,Monze,8,-6.118176790542632,-999.0,2010
2010-08-08,8,Monze,8,-7.0027483297859705,-999.0,2010
2010-08-09,9,Monze,8,-7.120729264634037,-999.0,2010
2010-08-10,10,Monze,8,-7.830486284643598,-999.0,2010
2010-08-11,11,Monze,8,-7.648770683760181,-999.0,2010
2010-08-12,12,Monze,8,-8.38180861232095,-999.0,2010
2010-08-13,13,Monze,8,-7.583185591990765,-999.0,2010
2010-08-14,14,Monze,8,-6.869407899692945,-999.0,2010
2010-08-15,15,Monze,8,-6.933003684996121,-999.0,2010
2010-08-16,16,Monze,8,-7.673886315326503,-999.0,2010
2010-08-17,17,Monze,8,-9.646298544842567,-999.0,2010
2010-08-18,18,Monze,8,-7.636657454733918,-999.0,2010
2010-08-19,19,Monze,8,-6.910556410253481,-999.0,2010
2010-08-20,20,Monze,8,-7.7851946341874525,-999.0,2010
2010-08-21,21,Monze,8,-8.328108636947936,-999.0,2010
2010-08-22,22,Monze,8,-6.869476241895973,-999.0,2010
2010-08-23,23,Monze,8,-7.853097236321981,-999.0,2010
2010-08-24,24,Monze,8,-8.80574071690323,-999.0,2010
2010-08-25,25,Monze,8,-9.399618507473312,-999.0,2010
2010-08-26,26,Monze,8,-8.332097225946667,-999.0,2010
2010-08-27,27,Monze,8,-7.965478260825702,-999.0,2010
2010-08-28,28,Monze,8,-9.280616165955262,-999.0,2010
2010-08-29,29,Monze,8,-10.682266544475056,-999.0,2010
2010-08-30,30,Monze,8,-10.120792121797615,-999.0,2010
2010-08-31,31,Monze,8,-10.739032395060336,-999.0,2010
2010-09-01,1,Monze,9,-10.023753577522283,-999.0,2010
2010-09-02,2,Monze,9,-9.175839521304091,-999.0,2010
2010-09-03,3,Monze,9,-9.241416268336424,-999.0,2010
2010-09-04,4,Monze,9,-10.234446560414003,-999.0,2010
2010-09-05,5,Monze,9,-9.107747731283808,-999.0,2010
2010-09-06,6,Monze,9,-9.518320771956606,-999.0,2010
2010-09-07,7,Monze,9,-10.813062214622196,-999.0,2010
2010-09-08,8,Monze,9,-10.768342571115475,-999.0,2010
2010-09-09,9,Monze,9,-10.622172589203212,-999.0,2010
2010-09-10,10,Monze,9,-9.338456583562458,-999.0,2010
2010-09-11,11,Monze,9,-12.151985927940236,-999.0,2010
2010-09-12,12,Monze,9,-9.671863043686756,-999.0,2010
2010-09-13,13,Monze,9,-9.32717339363315,-999.0,2010
2010-09-14,14,Monze,9,-10.476106447361664,-999.0,2010
2010-09-15,15,Monze,9,-10.068859189172915,-999.0,2010
2010-09-16,16,Monze,9,-10.70208304156284,-999.0,2010
2010-09-17,17,Monze,9,-13.38562485529087,-999.0,2010
2010-09-18,18,Monze,9,-12.441356302592489,-999.0,2010
2010-09-19,19,Monze,9,-11.150741664104432,-999.0,2010
2010-09-20,20,Monze,9,-11.5243730369743,-999.0,2010
2010-09-21,21,Monze,9,-12.693882125253204,-999.0,2010
2010-09-22,22,Monze,9,-12.839510887123351,-999.0,2010
2010-09-23,23,Monze,9,-14.540981600088724,-999.0,2010
2010-09-24,24,Monze,9,-15.222709865052211,-999.0,2010
2010-09-25,25,Monze,9,-13.128716826687764,-999.0,2010
2010-09-26,26,Monze,9,-13.19946011549895,-999.0,2010
2010-09-27,27,Monze,9,-11.797944992615744,-999.0,2010
2010-09-28,28,Monze,9,-15.281255306960515,-999.0,2010
2010-09-29,29,Monze,9,-12.574515404840362,-999.0,2010
2010-09-30,30,Monze,9,-10.931815679692129,-999.0,2010
2010-10-01,1,Monze,10,-10.60787493299542,-999.0,2010
2010-10-02,2,Monze,10,-11.338815454754254,-999.0,2010
2010-10-03,3,Monze,10,-11.334729742709843,-999.0,2010
2010-10-04,4,Monze,10,-11.934711408593117,-999.0,2010
2010-10-05,5,Monze,10,-14.40317883142766,-999.0,2010
2010-10-06,6,Monze,10,-13.325930679842203,-999.0,2010
2010-10-07,7,Monze,10,-12.769911347436537,-999.0,2010
2010-10-08,8,Monze,10,-11.473214145088232,-999.0,2010
2010-10-09,9,Monze,10,-11.000521906412557,-999.0,2010
2010-10-10,10,Monze,10,-12.860574362833344,-999.0,2010
2010-10-11,11,Monze,10,-12.579240111057384,-999.0,2010
2010-10-12,12,Monze,10,-12.941981834981709,-999.0,2010
2010-10-13,13,Monze,10,-16.275776359731456,-999.0,2010
2010-10-14,14,Monze,10,-16.643987666352164,-999.0,2010
2010-10-15,15,Monze,10,-12.432805519594082,-999.0,2010
2010-10-16,16,Monze,10,-14.006912575895228,-999.0,2010
2010-10-17,17,Monze,10,-14.170061468105777,-999.0,2010
2010-10-18,18,Monze,10,-12.039766490389994,-999.0,2010
2010-10-19,19,Monze,10,-11.944574704070916,-999.0,2010
2010-10-20,20,Monze,10,-12.42695316775052,-999.0,2010
2010-10-21,21,Monze,10,-13.08059878159014,-999.0,2010
2010-10-22,22,Monze,10,-12.95793375157884,-999.0,2010
2010-10-23,23,Monze,10,-13.350431441375266,-999.0,2010
2010-10-24,24,Monze,10,-13.199380218710685,0.0244688266949746,2010
2010-10-25,25,Monze,10,-12.502827501919723,-999.0,2010
2010-10-26,26,Monze,10,-9.798413146721623,-999.0,2010
2010-10-27,27,Monze,10,-14.060623452598374,0.0009512989895725712,2010
2010-10-28,28,Monze,10,-13.750407151376544,-999.0,2010
2010-10-29,29,Monze,10,-14.116032633408487,-999.0,2010
2010-10-30,30,Monze,10,-14.103680225480744,-999.0,2010
2010-10-31,31,Monze,10,-13.371947795045594,10.161318478167631,2010
2010-11-01,1,Monze,11,-11.240189128743175,-999.0,2010
2010-11-02,2,Monze,11,-9.68462479442679,0.3418124847215354,2010
2010-11-03,3,Monze,11,-9.12445090933209,1.2273383390266914,2010
2010-11-04,4,Monze,11,-9.849349806720577,0.2572761904325299,2010
2010-11-05,5,Monze,11,-9.801186999541736,3.281702951285445,2010
2010-11-06,6,Monze,11,-9.797850346111511,0.3481072830227971,2010
2010-11-07,7,Monze,11,-12.246665045009886,1.4134742049337583,2010
2010-11-08,8,Monze,11,-11.206098943326598,10.387551649288062,2010
2010-11-09,9,Monze,11,-5.842324339431376,5.621998579704645,2010
2010-11-10,10,Monze,11,-8.459099040776621,0.5865900312696843,2010
2010-11-11,11,Monze,11,-4.718994592095893,2.224835128749458,2010
2010-11-12,12,Monze,11,-9.371389616911983,2.6083428280388263,2010
2010-11-13,13,Monze,11,-7.64749201828675,4.91238399975508,2010
2010-11-14,14,Monze,11,-7.603631238848712,4.136952719653692,2010
2010-11-15,15,Monze,11,-13.038138596279342,0.0789515642055029,2010
2010-11-16,16,Monze,11,-11.102133337670548,-999.0,2010
2010-11-17,17,Monze,11,-10.590480799142082,-999.0,2010
2010-11-18,18,Monze,11,-11.854538506113771,-999.0,2010
2010-11-19,19,Monze,11,-9.536128671658432,1.0700264409835474,2010
2010-11-20,20,Monze,11,-6.851870676929226,1.4503567871711784,2010
2010-11-21,21,Monze,11,-7.227952934889112,3.5038039483491645,2010
2010-11-22,22,Monze,11,-7.653973874379992,2.3464493307037255,2010
2010-11-23,23,Monze,11,-6.891518884063263,11.13974712719037,2010
2010-11-24,24,Monze,11,-5.565222733627765,9.841269106425129,2010
2010-11-25,25,Monze,11,-4.979420737255337,9.650173425836469,2010
2010-11-26,26,Monze,11,-5.334386058207426,6.382164855142238,2010
2010-11-27,27,Monze,11,-5.723157936837538,4.206341778074651,2010
2010-11-28,28,Monze,11,-7.641218795812481,2.243761556073299,2010
2010-11-29,29,Monze,11,-7.913367276759338,4.110648793867489,2010
2010-11-30,30,Monze,11,-2.9242221862497297,9.771693062411924,2010
2010-12-01,1,Monze,12,-4.013628065615026,6.278496938017964,2010
2010-12-02,2,Monze,12,-6.195862801494685,3.818219181206621,2010
2010-12-03,3,Monze,12,-4.386394473028038,20.15203365742581,2010
2010-12-04,4,Monze,12,-5.361338120077938,8.0042262896172,2010
2010-12-05,5,Monze,12,-4.278525846833708,16.59948586723179,2010
2010-12-06,6,Monze,12,-4.26571642655703,14.357467840944675,2010
2010-12-07,7,Monze,12,-2.427483916699347,22.532240144581472,2010
2010-12-08,8,Monze,12,-1.7855202554730456,11.462051373430825,2010
2010-12-09,9,Monze,12,-1.547830821194803,7.006503031693614,2010
2010-12-10,10,Monze,12,-4.7890397110822445,0.1611112646454746,2010
2010-12-11,11,Monze,12,-4.849714669125418,-999.0,2010
2010-12-12,12,Monze,12,-4.238268777008994,1.9368286575622924,2010
2010-12-13,13,Monze,12,-5.091112759208457,4.17718573771634,2010
2010-12-14,14,Monze,12,-6.431852971677559,5.512898751300512,2010
2010-12-15,15,Monze,12,-6.326600297936793,1.0275410678895929,2010
2010-12-16,16,Monze,12,-7.422203766870223,12.10963130946298,2010
2010-12-17,17,Monze,12,-6.17663748435736,9.051876936201907,2010
2010-12-18,18,Monze,12,-6.085646419875169,1.9781281557592365,2010
2010-12-19,19,Monze,12,-4.406537050754772,10.942717815626011,2010
2010-12-20,20,Monze,12,-3.347279214027934,-999.0,2010
2010-12-21,21,Monze,12,-4.221471049146914,7.722600148250755,2010
2010-12-22,22,Monze,12,-5.130503069475931,1.6486250695441524,2010
2010-12-23,23,Monze,12,-6.7739371748928505,4.550164410651308,2010
2010-12-24,24,Monze,12,-7.900739716047081,5.174205917218355,2010
2010-12-25,25,Monze,12,-5.127920758574897,3.1023591767699963,2010
2010-12-26,26,Monze,12,-4.750596302402217,14.119834969529824,2010
2010-12-27,27,Monze,12,-3.814351657505509,4.5806911146409295,2010
2010-12-28,28,Monze,12,-4.902033725430959,11.635407029679676,2010
2010-12-29,29,Monze,12,-4.048361070689236,5.927196547545274,2010
2010-12-30,30,Monze,12,-5.045116815836479,10.111835744867047,2010
2011-01-01,1,Monze,1,-4.268393508640698,12.418033327361911,2011
2011-01-02,2,Monze,1,-5.253827384356468,0.3160558575507505,2011
2011-01-03,3,Monze,1,-6.696702743348639,2.9599310057776633,2011
2011-01-04,4,Monze,1,-7.727590382405884,-999.0,2011
2011-01-05,5,Monze,1,-6.646739178802773,-999.0,2011
2011-01-06,6,Monze,1,-6.523085823741071,0.0188521919840747,2011
2011-01-07,7,Monze,1,-5.151579204445059,15.48207110131828,2011
2011-01-08,8,Monze,1,-5.418105073166838,13.098227054355208,2011
2011-01-09,9,Monze,1,-5.126536900944613,4.58981892656354,2011
2011-01-10,10,Monze,1,-5.150676954977835,7.4331089054728,2011
2011-01-11,11,Monze,1,-4.97338480843029,12.823681926912467,2011
2011-01-12,12,Monze,1,-3.8891894284735984,10.929830007969748,2011
2011-01-13,13,Monze,1,-3.251032131350679,8.13288179122128,2011
2011-01-14,14,Monze,1,-4.886687396567866,8.557874234903204,2011
2011-01-15,15,Monze,1,-4.830351805256366,4.799274856812746,2011
2011-01-16,16,Monze,1,-4.382257830235481,8.351996118536274,2011
2011-01-17,17,Monze,1,-5.0591343485888896,4.700206982314005,2011
2011-01-18,18,Monze,1,-4.342060099557622,13.15600749203302,2011
2011-01-19,19,Monze,1,-3.841925495972343,22.674127152915133,2011
2011-01-20,20,Monze,1,-4.9241490192593425,14.911336248638564,2011
2011-01-21,21,Monze,1,-5.565536994183569,2.7449059274242913,2011
2011-01-22,22,Monze,1,-2.6123245243181685,3.503479499625928,2011
2011-01-23,23,Monze,1,-5.939186370995499,4.171293106663573,2011
2011-01-24,24,Monze,1,-5.159719318588424,5.175584136791599,2011
2011-01-25,25,Monze,1,-3.226369094161087,8.34910787628692,2011
2011-01-26,26,Monze,1,-4.454120706413449,4.637113965645575,2011
2011-01-27,27,Monze,1,-4.586545159277585,11.379907269940787,2011
2011-01-28,28,Monze,1,-6.029286127129114,15.002209884726884,2011
2011-01-29,29,Monze,1,-3.521795865574768,9.947439185068443,2011
2011-01-30,30,Monze,1,-1.764990136147425,9.986926557346454,2011
2011-01-31,31,Monze,1,-2.536593925803596,1.160145759582519,2011
2011-02-01,1,Monze,2,-5.421666371838562,0.0327530523874227,2011
2011-02-02,2,Monze,2,-5.265023066316001,5.405835690614088,2011
2011-02-03,3,Monze,2,-5.827287065339258,0.0007973882064078616,2011
2011-02-04,4,Monze,2,-7.980893987372659,-999.0,2011
2011-02-05,5,Monze,2,-7.277166892462695,0.0105865611844849,2011
2011-02-06,6,Monze,2,-5.795637118329075,-999.0,2011
2011-02-07,7,Monze,2,-6.248616969826176,0.2167914449589923,2011
2011-02-08,8,Monze,2,-6.255958312859245,0.7313081666798266,2011
2011-02-09,9,Monze,2,-6.056200643831902,0.9042249171247756,2011
2011-02-10,10,Monze,2,-6.351989729478063,1.7160174131509165,2011
2011-02-11,11,Monze,2,-6.061933447098381,-999.0,2011
2011-02-12,12,Monze,2,-5.333508747459002,0.2365906549425958,2011
2011-02-13,13,Monze,2,-5.323265400751434,0.8083951005426422,2011
2011-02-14,14,Monze,2,-5.1073785391996545,-999.0,2011
2011-02-15,15,Monze,2,-5.130662137454592,0.1767325839718568,2011
2011-02-16,16,Monze,2,-6.317679293642508,-999.0,2011
2011-02-17,17,Monze,2,-7.108306433925558,-999.0,2011
2011-02-18,18,Monze,2,-6.087859344315743,-999.0,2011
2011-02-19,19,Monze,2,-5.790069173355569,-999.0,2011
2011-02-20,20,Monze,2,-6.266426921168604,-999.0,2011
2011-02-21,21,Monze,2,-4.785330042478842,14.238346265751174,2011
2011-02-22,22,Monze,2,-5.6409320546904995,19.32237479996912,2011
2011-02-23,23,Monze,2,-6.494308692273012,0.1495548261253578,2011
2011-02-24,24,Monze,2,-6.317306479582197,3.492912662723688,2011
2011-02-25,25,Monze,2,-6.302539022996226,22.989315423618233,2011
2011-02-26,26,Monze,2,-4.216070240539814,35.70207210762986,2011
2011-02-27,27,Monze,2,-4.629255965943822,17.309624902762256,2011
2011-02-28,28,Monze,2,-4.290342197821944,13.299932308173869,2011
2011-03-01,1,Monze,3,-3.805988575749193,8.619574228316832,2011
2011-03-02,2,Monze,3,-4.154937578550947,0.739622089214695,2011
2011-03-03,3,Monze,3,-3.010143112188312,2.0938969694989393,2011
2011-03-04,4,Monze,3,-3.772569931511832,3.802031127226004,2011
2011-03-05,5,Monze,3,-5.299418972225858,8.194960111460638,2011
2011-03-06,6,Monze,3,-5.595522949980097,0.0734154549790817,2011
2011-03-07,7,Monze,3,-5.36083875321476,0.0211133644476677,2011
2011-03-08,8,Monze,3,-5.094326074024535,0.0004202237175506294,2011
2011-03-09,9,Monze,3,-5.904340707991861,0.4855402674837018,2011
2011-03-10,10,Monze,3,-5.798505838547693,1.9199934061233273,2011
2011-03-11,11,Monze,3,-5.2376210874742135,1.166025266635765,2011
2011-03-12,12,Monze,3,-5.348899534563727,6.494242262932857,2011
2011-03-13,13,Monze,3,-2.7431419978489955,13.359111439325272,2011
2011-03-14,14,Monze,3,-4.033138748163945,1.0876449552207317,2011
2011-03-15,15,Monze,3,-5.679593796706429,4.099720070923415,2011
2011-03-16,16,Monze,3,-6.705044663401525,2.068151066777775,2011
2011-03-17,17,Monze,3,-5.191078450607089,-999.0,2011
2011-03-18,18,Monze,3,-5.884574953561061,-999.0,2011
2011-03-19,19,Monze,3,-4.853904114896689,1.630145630188358,2011
2011-03-20,20,Monze,3,-4.656142496850864,13.340309145473736,2011
2011-03-21,21,Monze,3,-5.330913328773734,2.012424872847436,2011
2011-03-22,22,Monze,3,-5.427657157336061,6.972235391464049,2011
2011-03-23,23,Monze,3,-4.813563803154608,11.37424321869044,2011
2011-03-24,24,Monze,3,-4.154492359518345,4.9065473523649175,2011
2011-03-25,25,Monze,3,-4.874846443254654,10.030563685743555,2011
2011-03-26,26,Monze,3,-4.0791705807779275,9.621856343121202,2011
2011-03-27,27,Monze,3,-5.315535297144012,3.817403677401031,2011
2011-03-28,28,Monze,3,-6.614556735563607,-999.0,2011
2011-03-29,29,Monze,3,-7.58393080775767,-999.0,2011
2011-03-30,30,Monze,3,-6.073230714204877,0.003672064473328,2011
2011-03-31,31,Monze,3,-6.376217214074314,-999.0,2011
2011-04-01,1,Monze,4,-6.221629290722426,-999.0,2011
2011-04-02,2,Monze,4,-6.89653176259087,-999.0,2011
2011-04-03,3,Monze,4,-5.955192530192222,2.0794308924443503,2011
2011-04-04,4,Monze,4,-5.753997128436211,6.616732617095833,2011
2011-04-05,5,Monze,4,-3.8385113670659514,3.966753936091671,2011
2011-04-06,6,Monze,4,-5.114968417946464,0.0475085865525365,2011
2011-04-07,7,Monze,4,-4.938146704052801,-999.0,2011
2011-04-08,8,Monze,4,-5.289177117949376,4.461626780924287,2011
2011-04-09,9,Monze,4,-5.1213947929321115,-999.0,2011
2011-04-10,10,Monze,4,-3.2765067783197463,-999.0,2011
2011-04-11,11,Monze,4,-4.203433515447032,-999.0,2011
2011-04-12,12,Monze,4,-5.047680387069606,-999.0,2011
2011-04-13,13,Monze,4,-5.915212076284293,-999.0,2011
2011-04-14,14,Monze,4,-5.868836576507003,-999.0,2011
2011-04-15,15,Monze,4,-6.376407478420304,-999.0,2011
2011-04-16,16,Monze,4,-6.813165281846554,-999.0,2011
2011-04-17,17,Monze,4,-6.916714248923214,-999.0,2011
2011-04-18,18,Monze,4,-7.553944651571706,-999.0,2011
2011-04-19,19,Monze,4,-7.12612551998798,-999.0,2011
2011-04-20,20,Monze,4,-6.251143204962147,-999.0,2011
2011-04-21,21,Monze,4,-5.864298446240476,-999.0,2011
2011-04-22,22,Monze,4,-7.235809063920696,-999.0,2011
2011-04-23,23,Monze,4,-7.467024983949065,-999.0,2011
2011-04-24,24,Monze,4,-7.098575942388307,-999.0,2011
2011-04-25,25,Monze,4,-6.672660763668361,-999.0,2011
2011-04-26,26,Monze,4,-6.7857153317988255,-999.0,2011
2011-04-27,27,Monze,4,-6.371897042046497,0.0127824817814873,2011
2011-04-28,28,Monze,4,-6.653069669974176,-999.0,2011
2011-04-29,29,Monze,4,-5.134710033045936,1.3580185489747127,2011
2011-04-30,30,Monze,4,-5.086930092676992,-999.0,2011
2011-05-01,1,Monze,5,-6.639030489375009,-999.0,2011
2011-05-02,2,Monze,5,-6.097525500715306,-999.0,2011
2011-05-03,3,Monze,5,-3.6831885288323982,-999.0,2011
2011-05-04,4,Monze,5,-4.959940809059495,-999.0,2011
2011-05-05,5,Monze,5,-6.729384800863215,-999.0,2011
2011-05-06,6,Monze,5,-6.577811636777977,-999.0,2011
2011-05-07,7,Monze,5,-6.533651207850875,-999.0,2011
2011-05-08,8,Monze,5,-6.54978276960062,-999.0,2011
2011-05-09,9,Monze,5,-6.995509293157157,-999.0,2011
2011-05-10,10,Monze,5,-5.879161702723095,-999.0,2011
2011-05-11,11,Monze,5,-5.820506062539114,-999.0,2011
2011-05-12,12,Monze,5,-6.971497998380907,-999.0,2011
2011-05-13,13,Monze,5,-6.459538958057383,-999.0,2011
2011-05-14,14,Monze,5,-6.580744819457536,-999.0,2011
2011-05-15,15,Monze,5,-6.563896340980774,-999.0,2011
2011-05-16,16,Monze,5,-7.171608653765581,-999.0,2011
2011-05-17,17,Monze,5,-7.213156228679422,-999.0,2011
2011-05-18,18,Monze,5,-6.474087415030654,-999.0,2011
2011-05-19,19,Monze,5,-5.624763548217918,-999.0,2011
2011-05-20,20,Monze,5,-5.604224433070398,-999.0,2011
2011-05-21,21,Monze,5,-5.455943779588171,-999.0,2011
2011-05-22,22,Monze,5,-4.524093894272571,-999.0,2011
2011-05-23,23,Monze,5,-5.66353108789958,-999.0,2011
2011-05-24,24,Monze,5,-5.781052735942416,-999.0,2011
2011-05-25,25,Monze,5,-5.217189925806605,-999.0,2011
2011-05-26,26,Monze,5,-7.722936195908893,-999.0,2011
2011-05-27,27,Monze,5,-8.170509337076739,-999.0,2011
2011-05-28,28,Monze,5,-5.522363200380057,-999.0,2011
2011-05-29,29,Monze,5,-4.952506711759873,-999.0,2011
2011-05-30,30,Monze,5,-5.1481310281432675,-999.0,2011
2011-05-31,31,Monze,5,-5.753639975136051,-999.0,2011
2011-06-01,1,Monze,6,-7.536182648285535,-999.0,2011
2011-06-02,2,Monze,6,-7.137354485403389,-999.0,2011
2011-06-03,3,Monze,6,-5.957844216350862,-999.0,2011
2011-06-04,4,Monze,6,-5.79432818392247,-999.0,2011
2011-06-05,5,Monze,6,-6.016759942493248,-999.0,2011
2011-06-06,6,Monze,6,-5.606004222612587,-999.0,2011
2011-06-07,7,Monze,6,-7.256761766230091,-999.0,2011
2011-06-08,8,Monze,6,-7.529790851691124,-999.0,2011
2011-06-09,9,Monze,6,-7.208761948007369,-999.0,2011
2011-06-10,10,Monze,6,-6.8048868997141705,-999.0,2011
2011-06-11,11,Monze,6,-6.421295476545465,-999.0,2011
2011-06-12,12,Monze,6,-6.2603904049203685,-999.0,2011
2011-06-13,13,Monze,6,-6.650723656562592,-999.0,2011
2011-06-14,14,Monze,6,-6.301746991337218,-999.0,2011
2011-06-15,15,Monze,6,-5.781083152454816,-999.0,2011
2011-06-16,16,Monze,6,-5.319586923451363,-999.0,2011
2011-06-17,17,Monze,6,-5.815285098750635,-999.0,2011
2011-06-18,18,Monze,6,-6.648274508422181,-999.0,2011
2011-06-19,19,Monze,6,-6.336206469168673,-999.0,2011
2011-06-20,20,Monze,6,-5.511888475490547,-999.0,2011
2011-06-21,21,Monze,6,-6.096998607432892,-999.0,2011
2011-06-22,22,Monze,6,-6.248661768078768,-999.0,2011
2011-06-23,23,Monze,6,-5.631084743344978,-999.0,2011
2011-06-24,24,Monze,6,-5.273457150318539,-999.0,2011
2011-06-25,25,Monze,6,-7.986277824368844,-999.0,2011
2011-06-26,26,Monze,6,-7.6681321398391695,-999.0,2011
2011-06-27,27,Monze,6,-5.883801100913593,-999.0,2011
2011-06-28,28,Monze,6,-6.180660787751716,-999.0,2011
2011-06-29,29,Monze,6,-6.315921284334323,-999.0,2011
2011-06-30,30,Monze,6,-6.173528506606746,-999.0,2011
2011-07-01,1,Monze,7,-6.07334796662284,-999.0,2011
2011-07-02,2,Monze,7,-5.883770701763457,-999.0,2011
2011-07-03,3,Monze,7,-5.625536973319686,-999.0,2011
2011-07-04,4,Monze,7,-7.990958938287037,-999.0,2011
2011-07-05,5,Monze,7,-6.740795450050142,-999.0,2011
2011-07-06,6,Monze,7,-5.723176282960843,-999.0,2011
2011-07-07,7,Monze,7,-4.776048973088403,-999.0,2011
2011-07-08,8,Monze,7,-6.773862701641123,-999.0,2011
2011-07-09,9,Monze,7,-6.974872615843422,-999.0,2011
2011-07-10,10,Monze,7,-5.9352820041585,-999.0,2011
2011-07-11,11,Monze,7,-4.804602184189397,-999.0,2011
2011-07-12,12,Monze,7,-4.213737155502428,-999.0,2011
2011-07-13,13,Monze,7,-4.370595813839282,-999.0,2011
2011-07-14,14,Monze,7,-4.722936696532352,-999.0,2011
