feature_id,year,Drought_Days
TSHILENGE (VILLE),2008,1
TSHILENGE (VILLE),2009,0
TSHILENGE (VILLE),2010,0
TSHILENGE (VILLE),2011,0
TSHILENGE (VILLE),2012,0
TSHILENGE (VILLE),2013,0
TSHILENGE (VILLE),2014,1
TSHILENGE (VILLE),2015,0
TSHILENGE (VILLE),2016,0
TSHILENGE (VILLE),2017,0
TSHILENGE (VILLE),2018,0
TSHILENGE (VILLE),2019,0
TSHILENGE (VILLE),2020,0
TSHILENGE (VILLE),2021,0
TSHILENGE (VILLE),2022,0
TSHILENGE (VILLE),2023,0
TSHILENGE (VILLE),2024,1
TSHILENGE (VILLE),2025,0
TSUMKWE,2000,33
TSUMKWE,2001,36
TSUMKWE,2002,48
TSUMKWE,2003,2
TSUMKWE,2004,39
TSUMKWE,2005,0
TSUMKWE,2006,36
TSUMKWE,2007,1
TSUMKWE,2008,8
TSUMKWE,2009,8
TSUMKWE,2010,0
TSUMKWE,2011,0
TSUMKWE,2012,70
TSUMKWE,2013,0
TSUMKWE,2014,80
TSUMKWE,2015,27
TSUMKWE,2016,0
TSUMKWE,2017,20
TSUMKWE,2018,75
TSUMKWE,2019,6
TSUMKWE,2020,0
TSUMKWE,2021,9
TSUMKWE,2022,40
TSUMKWE,2023,74
TSUMKWE,2024,12
TSUMKWE,2025,1
TUDUN WADA,2000,0
TUDUN WADA,2001,0
TUDUN WADA,2002,0
TUDUN WADA,2003,1
TUDUN WADA,2004,0
TUDUN WADA,2005,0
TUDUN WADA,2006,0
TUDUN WADA,2007,0
TUDUN WADA,2008,8
TUDUN WADA,2009,0
TUDUN WADA,2010,0
TUDUN WADA,2011,0
TUDUN WADA,2012,0
TUDUN WADA,2013,0
TUDUN WADA,2014,0
TUDUN WADA,2015,22
TUDUN WADA,2016,0
TUDUN WADA,2017,0
TUDUN WADA,2018,0
TUDUN WADA,2019,0
TUDUN WADA,2020,1
TUDUN WADA,2021,16
TUDUN WADA,2022,16
TUDUN WADA,2023,1
TUDUN WADA,2024,29
TUDUN WADA,2025,7
TUKH,2000,19
TUKH,2001,19
TUKH,2002,0
TUKH,2003,0
TUKH,2004,0
TUKH,2005,0
TUKH,2006,0
TUKH,2007,0
TUKH,2008,0
TUKH,2009,19
TUKH,2010,19
TUKH,2011,0
TUKH,2012,0
TUKH,2013,0
TUKH,2014,0
TUKH,2015,11
TUKH,2016,0
TUKH,2017,0
TUKH,2018,0
TUKH,2019,0
TUKH,2020,0
TUKH,2021,0
TUKH,2022,0
TUKH,2023,0
TUKH,2024,0
TUKH,2025,0
TUNDURU,2000,0
TUNDURU,2001,3
TUNDURU,2002,53
TUNDURU,2003,10
TUNDURU,2004,50
TUNDURU,2005,48
TUNDURU,2006,7
TUNDURU,2007,66
TUNDURU,2008,82
TUNDURU,2009,44
TUNDURU,2010,17
TUNDURU,2011,5
TUNDURU,2012,54
TUNDURU,2013,4
TUNDURU,2014,58
TUNDURU,2015,14
TUNDURU,2016,30
TUNDURU,2017,11
TUNDURU,2018,10
TUNDURU,2019,63
TUNDURU,2020,3
TUNDURU,2021,17
TUNDURU,2022,31
TUNDURU,2023,3
TUNDURU,2024,47
TUNDURU,2025,7
TURBO,2000,0
TURBO,2001,0
TURBO,2002,5
TURBO,2003,0
TURBO,2004,2
TURBO,2005,1
TURBO,2006,0
TURBO,2007,1
TURBO,2008,0
TURBO,2009,26
TURBO,2010,0
TURBO,2011,0
TURBO,2012,0
TURBO,2013,0
TURBO,2014,3
TURBO,2015,0
TURBO,2016,14
TURBO,2017,15
TURBO,2018,0
TURBO,2019,0
TURBO,2020,0
TURBO,2021,27
TURBO,2022,3
TURBO,2023,9
TURBO,2024,2
TURBO,2025,0
TURETA,2000,0
TURETA,2001,0
TURETA,2002,0
TURETA,2003,0
TURETA,2004,0
TURETA,2005,0
TURETA,2006,2
TURETA,2007,0
TURETA,2008,0
TURETA,2009,0
TURETA,2010,0
TURETA,2011,0
TURETA,2012,0
TURETA,2013,0
TURETA,2014,0
TURETA,2015,0
TURETA,2016,0
TURETA,2017,0
TURETA,2018,0
TURETA,2019,0
TURETA,2020,0
TURETA,2021,0
TURETA,2022,0
TURETA,2023,0
TURETA,2024,0
TURETA,2025,0
TUTUME,2000,0
TUTUME,2001,25
TUTUME,2002,97
TUTUME,2003,109
TUTUME,2004,2
TUTUME,2005,60
TUTUME,2006,0
TUTUME,2007,68
TUTUME,2008,0
TUTUME,2009,0
TUTUME,2010,15
TUTUME,2011,8
TUTUME,2012,0
TUTUME,2013,92
TUTUME,2014,0
TUTUME,2015,56
TUTUME,2016,35
TUTUME,2017,0
TUTUME,2018,27
TUTUME,2019,87
TUTUME,2020,26
TUTUME,2021,0
TUTUME,2022,7
TUTUME,2023,20
TUTUME,2024,69
TUTUME,2025,0
TUY,2000,0
TUY,2001,0
TUY,2002,0
TUY,2003,0
TUY,2004,5
TUY,2005,0
TUY,2006,0
TUY,2007,0
TUY,2008,0
TUY,2009,0
TUY,2010,0
TUY,2011,0
TUY,2012,0
TUY,2013,0
TUY,2014,6
TUY,2015,1
TUY,2016,0
TUY,2017,0
TUY,2018,0
TUY,2019,0
TUY,2020,2
TUY,2021,0
TUY,2022,0
TUY,2023,0
TUY,2024,0
TUY,2025,3
TÔNE,2000,0
TÔNE,2001,0
TÔNE,2002,0
TÔNE,2003,0
TÔNE,2004,0
TÔNE,2005,0
TÔNE,2006,0
TÔNE,2007,0
TÔNE,2008,0
TÔNE,2009,0
TÔNE,2010,0
TÔNE,2011,0
TÔNE,2012,0
TÔNE,2013,0
TÔNE,2014,0
TÔNE,2015,11
TÔNE,2016,0
TÔNE,2017,0
TÔNE,2018,0
TÔNE,2019,0
TÔNE,2020,6
TÔNE,2021,0
TÔNE,2022,0
TÔNE,2023,0
TÔNE,2024,0
TÔNE,2025,0
UGENYA,2000,12
UGENYA,2001,0
UGENYA,2002,14
UGENYA,2003,0
UGENYA,2004,0
UGENYA,2005,1
UGENYA,2006,0
UGENYA,2007,11
UGENYA,2008,1
UGENYA,2009,7
UGENYA,2010,0
UGENYA,2011,0
UGENYA,2012,0
UGENYA,2013,16
UGENYA,2014,1
UGENYA,2015,0
UGENYA,2016,10
UGENYA,2017,6
UGENYA,2018,2
UGENYA,2019,0
UGENYA,2020,0
UGENYA,2021,10
UGENYA,2022,0
UGENYA,2023,0
UGENYA,2024,18
UGENYA,2025,5
UGUNJA,2000,2
UGUNJA,2001,1
UGUNJA,2002,6
UGUNJA,2003,1
UGUNJA,2004,0
UGUNJA,2005,2
UGUNJA,2006,0
UGUNJA,2007,12
UGUNJA,2008,1
UGUNJA,2009,8
UGUNJA,2010,0
UGUNJA,2011,0
UGUNJA,2012,0
UGUNJA,2013,4
UGUNJA,2014,0
UGUNJA,2015,0
UGUNJA,2016,10
UGUNJA,2017,3
UGUNJA,2018,2
UGUNJA,2019,0
UGUNJA,2020,0
UGUNJA,2021,13
UGUNJA,2022,3
UGUNJA,2023,0
UGUNJA,2024,26
UGUNJA,2025,6
UKEREWE,2000,9
UKEREWE,2001,17
UKEREWE,2002,50
UKEREWE,2003,5
UKEREWE,2004,8
UKEREWE,2005,16
UKEREWE,2006,4
UKEREWE,2007,19
UKEREWE,2008,47
UKEREWE,2009,10
UKEREWE,2010,6
UKEREWE,2011,5
UKEREWE,2012,5
UKEREWE,2013,3
UKEREWE,2014,5
UKEREWE,2015,0
UKEREWE,2016,0
UKEREWE,2017,13
UKEREWE,2018,0
UKEREWE,2019,4
UKEREWE,2020,20
UKEREWE,2021,16
UKEREWE,2022,34
UKEREWE,2023,40
UKEREWE,2024,61
UKEREWE,2025,2
UKUM,2000,9
UKUM,2001,15
UKUM,2002,0
UKUM,2003,18
UKUM,2004,1
UKUM,2005,0
UKUM,2006,0
UKUM,2007,43
UKUM,2008,0
UKUM,2009,0
UKUM,2010,4
UKUM,2011,0
UKUM,2012,0
UKUM,2013,0
UKUM,2014,0
UKUM,2015,29
UKUM,2016,0
UKUM,2017,0
UKUM,2018,8
UKUM,2019,0
UKUM,2020,18
UKUM,2021,42
UKUM,2022,8
UKUM,2023,33
UKUM,2024,55
UKUM,2025,0
UKUMA,2000,3
UKUMA,2001,3
UKUMA,2002,5
UKUMA,2003,1
UKUMA,2004,52
UKUMA,2005,20
UKUMA,2006,4
UKUMA,2007,15
UKUMA,2008,29
UKUMA,2009,18
UKUMA,2010,11
UKUMA,2011,93
UKUMA,2012,53
UKUMA,2013,11
UKUMA,2014,28
UKUMA,2015,6
UKUMA,2016,53
UKUMA,2017,5
UKUMA,2018,4
UKUMA,2019,6
UKUMA,2020,101
UKUMA,2021,13
UKUMA,2022,19
UKUMA,2023,4
UKUMA,2024,23
UKUMA,2025,25
ULANGA,2000,3
ULANGA,2001,21
ULANGA,2002,78
ULANGA,2003,31
ULANGA,2004,26
ULANGA,2005,41
ULANGA,2006,5
ULANGA,2007,1
ULANGA,2008,63
ULANGA,2009,35
ULANGA,2010,9
ULANGA,2011,24
ULANGA,2012,31
ULANGA,2013,6
ULANGA,2014,14
ULANGA,2015,3
ULANGA,2016,38
ULANGA,2017,4
ULANGA,2018,20
ULANGA,2019,3
ULANGA,2020,4
ULANGA,2021,25
ULANGA,2022,40
ULANGA,2023,0
ULANGA,2024,54
ULANGA,2025,11
UMGUNGUNDLOVU,2000,2
UMGUNGUNDLOVU,2001,8
UMGUNGUNDLOVU,2002,25
UMGUNGUNDLOVU,2003,8
UMGUNGUNDLOVU,2004,0
UMGUNGUNDLOVU,2005,0
UMGUNGUNDLOVU,2006,35
UMGUNGUNDLOVU,2007,37
UMGUNGUNDLOVU,2008,26
UMGUNGUNDLOVU,2009,8
UMGUNGUNDLOVU,2010,49
UMGUNGUNDLOVU,2011,27
UMGUNGUNDLOVU,2012,8
UMGUNGUNDLOVU,2013,43
UMGUNGUNDLOVU,2014,28
UMGUNGUNDLOVU,2015,28
UMGUNGUNDLOVU,2016,18
UMGUNGUNDLOVU,2017,24
UMGUNGUNDLOVU,2018,18
UMGUNGUNDLOVU,2019,24
UMGUNGUNDLOVU,2020,0
UMGUNGUNDLOVU,2021,0
UMGUNGUNDLOVU,2022,19
UMGUNGUNDLOVU,2023,45
UMGUNGUNDLOVU,2024,9
UMGUNGUNDLOVU,2025,15
UNKNOWN 4,2000,4
UNKNOWN 4,2001,0
UNKNOWN 4,2002,5
UNKNOWN 4,2003,0
UNKNOWN 4,2004,0
UNKNOWN 4,2005,1
UNKNOWN 4,2006,0
UNKNOWN 4,2007,1
UNKNOWN 4,2008,0
UNKNOWN 4,2009,23
UNKNOWN 4,2010,0
UNKNOWN 4,2011,0
UNKNOWN 4,2012,0
UNKNOWN 4,2013,0
UNKNOWN 4,2014,0
UNKNOWN 4,2015,0
UNKNOWN 4,2016,14
UNKNOWN 4,2017,7
UNKNOWN 4,2018,0
UNKNOWN 4,2019,0
UNKNOWN 4,2020,0
UNKNOWN 4,2021,26
UNKNOWN 4,2022,10
UNKNOWN 4,2023,26
UNKNOWN 4,2024,11
UNKNOWN 4,2025,6
UNORGANIZED IN AL BUHAYRAH,2000,14
UNORGANIZED IN AL BUHAYRAH,2001,14
UNORGANIZED IN AL BUHAYRAH,2002,0
UNORGANIZED IN AL BUHAYRAH,2003,0
UNORGANIZED IN AL BUHAYRAH,2004,0
UNORGANIZED IN AL BUHAYRAH,2005,0
UNORGANIZED IN AL BUHAYRAH,2006,0
UNORGANIZED IN AL BUHAYRAH,2007,0
UNORGANIZED IN AL BUHAYRAH,2008,0
UNORGANIZED IN AL BUHAYRAH,2009,0
UNORGANIZED IN AL BUHAYRAH,2010,2
UNORGANIZED IN AL BUHAYRAH,2011,0
UNORGANIZED IN AL BUHAYRAH,2012,12
UNORGANIZED IN AL BUHAYRAH,2013,14
UNORGANIZED IN AL BUHAYRAH,2014,3
UNORGANIZED IN AL BUHAYRAH,2015,10
UNORGANIZED IN AL BUHAYRAH,2016,0
UNORGANIZED IN AL BUHAYRAH,2017,0
UNORGANIZED IN AL BUHAYRAH,2018,0
UNORGANIZED IN AL BUHAYRAH,2019,0
UNORGANIZED IN AL BUHAYRAH,2020,0
UNORGANIZED IN AL BUHAYRAH,2021,0
UNORGANIZED IN AL BUHAYRAH,2022,0
UNORGANIZED IN AL BUHAYRAH,2023,0
UNORGANIZED IN AL BUHAYRAH,2024,14
UNORGANIZED IN AL BUHAYRAH,2025,14
UNORGANIZED IN AL FAYOUM,2000,0
UNORGANIZED IN AL FAYOUM,2001,0
UNORGANIZED IN AL FAYOUM,2002,0
UNORGANIZED IN AL FAYOUM,2003,0
UNORGANIZED IN AL FAYOUM,2004,0
UNORGANIZED IN AL FAYOUM,2005,0
UNORGANIZED IN AL FAYOUM,2006,0
UNORGANIZED IN AL FAYOUM,2007,0
UNORGANIZED IN AL FAYOUM,2008,0
UNORGANIZED IN AL FAYOUM,2009,0
UNORGANIZED IN AL FAYOUM,2010,0
UNORGANIZED IN AL FAYOUM,2011,0
UNORGANIZED IN AL FAYOUM,2012,0
UNORGANIZED IN AL FAYOUM,2013,0
UNORGANIZED IN AL FAYOUM,2014,0
UNORGANIZED IN AL FAYOUM,2015,0
UNORGANIZED IN AL FAYOUM,2016,0
UNORGANIZED IN AL FAYOUM,2017,0
UNORGANIZED IN AL FAYOUM,2018,0
UNORGANIZED IN AL FAYOUM,2019,0
UNORGANIZED IN AL FAYOUM,2020,0
UNORGANIZED IN AL FAYOUM,2021,0
UNORGANIZED IN AL FAYOUM,2022,0
UNORGANIZED IN AL FAYOUM,2023,0
UNORGANIZED IN AL FAYOUM,2024,0
UNORGANIZED IN AL FAYOUM,2025,0
UNORGANIZED IN AL ISKANDARIYAH,2000,19
UNORGANIZED IN AL ISKANDARIYAH,2001,19
UNORGANIZED IN AL ISKANDARIYAH,2002,0
UNORGANIZED IN AL ISKANDARIYAH,2003,0
UNORGANIZED IN AL ISKANDARIYAH,2004,0
UNORGANIZED IN AL ISKANDARIYAH,2005,0
UNORGANIZED IN AL ISKANDARIYAH,2006,0
UNORGANIZED IN AL ISKANDARIYAH,2007,0
UNORGANIZED IN AL ISKANDARIYAH,2008,0
UNORGANIZED IN AL ISKANDARIYAH,2009,0
UNORGANIZED IN AL ISKANDARIYAH,2010,0
UNORGANIZED IN AL ISKANDARIYAH,2011,0
UNORGANIZED IN AL ISKANDARIYAH,2012,0
UNORGANIZED IN AL ISKANDARIYAH,2013,0
UNORGANIZED IN AL ISKANDARIYAH,2014,19
UNORGANIZED IN AL ISKANDARIYAH,2015,19
UNORGANIZED IN AL ISKANDARIYAH,2016,0
UNORGANIZED IN AL ISKANDARIYAH,2017,0
UNORGANIZED IN AL ISKANDARIYAH,2018,0
UNORGANIZED IN AL ISKANDARIYAH,2019,19
UNORGANIZED IN AL ISKANDARIYAH,2020,0
UNORGANIZED IN AL ISKANDARIYAH,2021,0
UNORGANIZED IN AL ISKANDARIYAH,2022,0
UNORGANIZED IN AL ISKANDARIYAH,2023,0
UNORGANIZED IN AL ISKANDARIYAH,2024,0
UNORGANIZED IN AL ISKANDARIYAH,2025,0
UNORGANIZED IN AL JIZAH,2000,0
UNORGANIZED IN AL JIZAH,2001,0
UNORGANIZED IN AL JIZAH,2002,0
UNORGANIZED IN AL JIZAH,2003,0
UNORGANIZED IN AL JIZAH,2004,0
UNORGANIZED IN AL JIZAH,2005,0
UNORGANIZED IN AL JIZAH,2006,0
UNORGANIZED IN AL JIZAH,2007,0
UNORGANIZED IN AL JIZAH,2008,0
UNORGANIZED IN AL JIZAH,2009,0
UNORGANIZED IN AL JIZAH,2010,0
UNORGANIZED IN AL JIZAH,2011,0
UNORGANIZED IN AL JIZAH,2012,0
UNORGANIZED IN AL JIZAH,2013,0
UNORGANIZED IN AL JIZAH,2014,0
UNORGANIZED IN AL JIZAH,2015,0
UNORGANIZED IN AL JIZAH,2016,0
UNORGANIZED IN AL JIZAH,2017,0
UNORGANIZED IN AL JIZAH,2018,0
UNORGANIZED IN AL JIZAH,2019,0
UNORGANIZED IN AL JIZAH,2020,0
UNORGANIZED IN AL JIZAH,2021,0
UNORGANIZED IN AL JIZAH,2022,0
UNORGANIZED IN AL JIZAH,2023,0
UNORGANIZED IN AL JIZAH,2024,0
UNORGANIZED IN AL JIZAH,2025,0
UNORGANIZED IN AL MINYA,2000,0
UNORGANIZED IN AL MINYA,2001,0
UNORGANIZED IN AL MINYA,2002,0
UNORGANIZED IN AL MINYA,2003,0
UNORGANIZED IN AL MINYA,2004,0
UNORGANIZED IN AL MINYA,2005,0
UNORGANIZED IN AL MINYA,2006,0
UNORGANIZED IN AL MINYA,2007,0
UNORGANIZED IN AL MINYA,2008,0
UNORGANIZED IN AL MINYA,2009,0
UNORGANIZED IN AL MINYA,2010,0
UNORGANIZED IN AL MINYA,2011,0
UNORGANIZED IN AL MINYA,2012,0
UNORGANIZED IN AL MINYA,2013,0
UNORGANIZED IN AL MINYA,2014,0
UNORGANIZED IN AL MINYA,2015,0
UNORGANIZED IN AL MINYA,2016,0
UNORGANIZED IN AL MINYA,2017,0
UNORGANIZED IN AL MINYA,2018,0
UNORGANIZED IN AL MINYA,2019,0
UNORGANIZED IN AL MINYA,2020,0
UNORGANIZED IN AL MINYA,2021,0
UNORGANIZED IN AL MINYA,2022,0
UNORGANIZED IN AL MINYA,2023,0
UNORGANIZED IN AL MINYA,2024,0
UNORGANIZED IN AL MINYA,2025,0
UNORGANIZED IN ASWAN,2000,0
UNORGANIZED IN ASWAN,2001,0
UNORGANIZED IN ASWAN,2002,0
UNORGANIZED IN ASWAN,2003,0
UNORGANIZED IN ASWAN,2004,0
UNORGANIZED IN ASWAN,2005,0
UNORGANIZED IN ASWAN,2006,0
UNORGANIZED IN ASWAN,2007,0
UNORGANIZED IN ASWAN,2008,0
UNORGANIZED IN ASWAN,2009,0
UNORGANIZED IN ASWAN,2010,0
UNORGANIZED IN ASWAN,2011,0
UNORGANIZED IN ASWAN,2012,0
UNORGANIZED IN ASWAN,2013,0
UNORGANIZED IN ASWAN,2014,0
UNORGANIZED IN ASWAN,2015,0
UNORGANIZED IN ASWAN,2016,0
UNORGANIZED IN ASWAN,2017,0
UNORGANIZED IN ASWAN,2018,0
UNORGANIZED IN ASWAN,2019,0
UNORGANIZED IN ASWAN,2020,0
UNORGANIZED IN ASWAN,2021,0
UNORGANIZED IN ASWAN,2022,0
UNORGANIZED IN ASWAN,2023,0
UNORGANIZED IN ASWAN,2024,0
UNORGANIZED IN ASWAN,2025,0
UNORGANIZED IN ASYUT,2000,0
UNORGANIZED IN ASYUT,2001,0
UNORGANIZED IN ASYUT,2002,0
UNORGANIZED IN ASYUT,2003,0
UNORGANIZED IN ASYUT,2004,0
UNORGANIZED IN ASYUT,2005,0
UNORGANIZED IN ASYUT,2006,0
UNORGANIZED IN ASYUT,2007,0
UNORGANIZED IN ASYUT,2008,0
UNORGANIZED IN ASYUT,2009,0
UNORGANIZED IN ASYUT,2010,0
UNORGANIZED IN ASYUT,2011,0
UNORGANIZED IN ASYUT,2012,0
UNORGANIZED IN ASYUT,2013,0
UNORGANIZED IN ASYUT,2014,0
UNORGANIZED IN ASYUT,2015,0
UNORGANIZED IN ASYUT,2016,0
UNORGANIZED IN ASYUT,2017,0
UNORGANIZED IN ASYUT,2018,0
UNORGANIZED IN ASYUT,2019,0
UNORGANIZED IN ASYUT,2020,0
UNORGANIZED IN ASYUT,2021,0
UNORGANIZED IN ASYUT,2022,0
UNORGANIZED IN ASYUT,2023,0
UNORGANIZED IN ASYUT,2024,0
UNORGANIZED IN ASYUT,2025,0
UNORGANIZED IN BANI SUWAYF,2000,0
UNORGANIZED IN BANI SUWAYF,2001,0
UNORGANIZED IN BANI SUWAYF,2002,0
UNORGANIZED IN BANI SUWAYF,2003,0
UNORGANIZED IN BANI SUWAYF,2004,0
UNORGANIZED IN BANI SUWAYF,2005,0
UNORGANIZED IN BANI SUWAYF,2006,0
UNORGANIZED IN BANI SUWAYF,2007,0
UNORGANIZED IN BANI SUWAYF,2008,0
UNORGANIZED IN BANI SUWAYF,2009,0
UNORGANIZED IN BANI SUWAYF,2010,0
UNORGANIZED IN BANI SUWAYF,2011,0
UNORGANIZED IN BANI SUWAYF,2012,0
UNORGANIZED IN BANI SUWAYF,2013,0
UNORGANIZED IN BANI SUWAYF,2014,0
UNORGANIZED IN BANI SUWAYF,2015,0
UNORGANIZED IN BANI SUWAYF,2016,0
UNORGANIZED IN BANI SUWAYF,2017,0
UNORGANIZED IN BANI SUWAYF,2018,0
UNORGANIZED IN BANI SUWAYF,2019,0
UNORGANIZED IN BANI SUWAYF,2020,0
UNORGANIZED IN BANI SUWAYF,2021,0
UNORGANIZED IN BANI SUWAYF,2022,0
UNORGANIZED IN BANI SUWAYF,2023,0
UNORGANIZED IN BANI SUWAYF,2024,0
UNORGANIZED IN BANI SUWAYF,2025,0
UNORGANIZED IN QINA,2000,19
UNORGANIZED IN QINA,2001,19
UNORGANIZED IN QINA,2002,0
UNORGANIZED IN QINA,2003,0
UNORGANIZED IN QINA,2004,0
UNORGANIZED IN QINA,2005,0
UNORGANIZED IN QINA,2006,0
UNORGANIZED IN QINA,2007,0
UNORGANIZED IN QINA,2008,0
UNORGANIZED IN QINA,2009,0
UNORGANIZED IN QINA,2010,0
UNORGANIZED IN QINA,2011,0
UNORGANIZED IN QINA,2012,0
UNORGANIZED IN QINA,2013,0
UNORGANIZED IN QINA,2014,0
UNORGANIZED IN QINA,2015,0
UNORGANIZED IN QINA,2016,0
UNORGANIZED IN QINA,2017,0
UNORGANIZED IN QINA,2018,0
UNORGANIZED IN QINA,2019,0
UNORGANIZED IN QINA,2020,0
UNORGANIZED IN QINA,2021,0
UNORGANIZED IN QINA,2022,0
UNORGANIZED IN QINA,2023,0
UNORGANIZED IN QINA,2024,0
UNORGANIZED IN QINA,2025,19
UNORGANIZED IN SUHAJ,2000,0
UNORGANIZED IN SUHAJ,2001,0
UNORGANIZED IN SUHAJ,2002,0
UNORGANIZED IN SUHAJ,2003,0
UNORGANIZED IN SUHAJ,2004,0
UNORGANIZED IN SUHAJ,2005,0
UNORGANIZED IN SUHAJ,2006,0
UNORGANIZED IN SUHAJ,2007,0
UNORGANIZED IN SUHAJ,2008,0
UNORGANIZED IN SUHAJ,2009,0
UNORGANIZED IN SUHAJ,2010,0
UNORGANIZED IN SUHAJ,2011,0
UNORGANIZED IN SUHAJ,2012,0
UNORGANIZED IN SUHAJ,2013,0
UNORGANIZED IN SUHAJ,2014,0
UNORGANIZED IN SUHAJ,2015,0
UNORGANIZED IN SUHAJ,2016,0
UNORGANIZED IN SUHAJ,2017,0
UNORGANIZED IN SUHAJ,2018,0
UNORGANIZED IN SUHAJ,2019,0
UNORGANIZED IN SUHAJ,2020,0
UNORGANIZED IN SUHAJ,2021,0
UNORGANIZED IN SUHAJ,2022,0
UNORGANIZED IN SUHAJ,2023,0
UNORGANIZED IN SUHAJ,2024,0
UNORGANIZED IN SUHAJ,2025,0
UPPER MANYA,2000,33
UPPER MANYA,2001,0
UPPER MANYA,2002,0
UPPER MANYA,2003,6
UPPER MANYA,2004,34
UPPER MANYA,2005,12
UPPER MANYA,2006,16
UPPER MANYA,2007,38
UPPER MANYA,2008,22
UPPER MANYA,2009,6
UPPER MANYA,2010,0
UPPER MANYA,2011,2
UPPER MANYA,2012,0
UPPER MANYA,2013,7
UPPER MANYA,2014,0
UPPER MANYA,2015,15
UPPER MANYA,2016,0
UPPER MANYA,2017,0
UPPER MANYA,2018,0
UPPER MANYA,2019,0
UPPER MANYA,2020,2
UPPER MANYA,2021,60
UPPER MANYA,2022,9
UPPER MANYA,2023,0
UPPER MANYA,2024,25
UPPER MANYA,2025,61
URAMBO,2000,29
URAMBO,2001,0
URAMBO,2002,24
URAMBO,2003,40
URAMBO,2004,76
URAMBO,2005,54
URAMBO,2006,43
URAMBO,2007,5
URAMBO,2008,7
URAMBO,2009,17
URAMBO,2010,38
URAMBO,2011,16
URAMBO,2012,12
URAMBO,2013,0
URAMBO,2014,23
URAMBO,2015,0
URAMBO,2016,29
URAMBO,2017,5
URAMBO,2018,60
URAMBO,2019,0
URAMBO,2020,10
URAMBO,2021,26
URAMBO,2022,12
URAMBO,2023,5
URAMBO,2024,87
URAMBO,2025,12
URIRI,2000,26
URIRI,2001,0
URIRI,2002,26
URIRI,2003,0
URIRI,2004,0
URIRI,2005,1
URIRI,2006,0
URIRI,2007,0
URIRI,2008,1
URIRI,2009,0
URIRI,2010,0
URIRI,2011,0
URIRI,2012,0
URIRI,2013,26
URIRI,2014,0
URIRI,2015,0
URIRI,2016,1
URIRI,2017,22
URIRI,2018,0
URIRI,2019,0
URIRI,2020,0
URIRI,2021,0
URIRI,2022,0
URIRI,2023,4
URIRI,2024,6
URIRI,2025,0
USHONGO,2000,12
USHONGO,2001,3
USHONGO,2002,24
USHONGO,2003,19
USHONGO,2004,0
USHONGO,2005,0
USHONGO,2006,0
USHONGO,2007,27
USHONGO,2008,0
USHONGO,2009,0
USHONGO,2010,2
USHONGO,2011,0
USHONGO,2012,3
USHONGO,2013,0
USHONGO,2014,0
USHONGO,2015,22
USHONGO,2016,0
USHONGO,2017,0
USHONGO,2018,10
USHONGO,2019,0
USHONGO,2020,2
USHONGO,2021,67
USHONGO,2022,7
USHONGO,2023,35
USHONGO,2024,59
USHONGO,2025,25
USUK,2000,59
USUK,2001,0
USUK,2002,31
USUK,2003,3
USUK,2004,16
USUK,2005,14
USUK,2006,0
USUK,2007,37
USUK,2008,28
USUK,2009,30
USUK,2010,0
USUK,2011,19
USUK,2012,20
USUK,2013,6
USUK,2014,16
USUK,2015,0
USUK,2016,24
USUK,2017,47
USUK,2018,0
USUK,2019,42
USUK,2020,0
USUK,2021,33
USUK,2022,14
USUK,2023,39
USUK,2024,22
USUK,2025,29
UTHUKELA,2000,3
UTHUKELA,2001,16
UTHUKELA,2002,31
UTHUKELA,2003,2
UTHUKELA,2004,0
UTHUKELA,2005,1
UTHUKELA,2006,55
UTHUKELA,2007,30
UTHUKELA,2008,10
UTHUKELA,2009,21
UTHUKELA,2010,15
UTHUKELA,2011,46
UTHUKELA,2012,7
UTHUKELA,2013,25
UTHUKELA,2014,34
UTHUKELA,2015,43
UTHUKELA,2016,20
UTHUKELA,2017,22
UTHUKELA,2018,35
UTHUKELA,2019,44
UTHUKELA,2020,2
UTHUKELA,2021,0
UTHUKELA,2022,13
UTHUKELA,2023,38
UTHUKELA,2024,1
UTHUKELA,2025,11
UTHUNGULU,2000,0
UTHUNGULU,2001,26
UTHUNGULU,2002,37
UTHUNGULU,2003,22
UTHUNGULU,2004,1
UTHUNGULU,2005,3
UTHUNGULU,2006,85
UTHUNGULU,2007,52
UTHUNGULU,2008,30
UTHUNGULU,2009,12
UTHUNGULU,2010,21
UTHUNGULU,2011,28
UTHUNGULU,2012,0
UTHUNGULU,2013,41
UTHUNGULU,2014,36
UTHUNGULU,2015,21
UTHUNGULU,2016,18
UTHUNGULU,2017,11
UTHUNGULU,2018,6
UTHUNGULU,2019,0
UTHUNGULU,2020,0
UTHUNGULU,2021,6
UTHUNGULU,2022,1
UTHUNGULU,2023,36
UTHUNGULU,2024,0
UTHUNGULU,2025,8
UVINZA,2000,11
UVINZA,2001,6
UVINZA,2002,83
UVINZA,2003,59
UVINZA,2004,46
UVINZA,2005,39
UVINZA,2006,33
UVINZA,2007,34
UVINZA,2008,20
UVINZA,2009,13
UVINZA,2010,5
UVINZA,2011,12
UVINZA,2012,8
UVINZA,2013,16
UVINZA,2014,41
UVINZA,2015,0
UVINZA,2016,21
UVINZA,2017,7
UVINZA,2018,19
UVINZA,2019,4
UVINZA,2020,14
UVINZA,2021,34
UVINZA,2022,28
UVINZA,2023,0
UVINZA,2024,59
UVINZA,2025,9
UVIRA,2000,0
